isolate_name	collection_date	last_modified	type	lineage	originating lab	submitting lab	id	duplicate
A/NewYork/WC-LVD-15-048/2015	2015-01-30T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1371	FALSE
A/NewYork/WC-LVD-15-049/2015	2015-01-22T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1372	FALSE
A/NewYork/WC-LVD-14-099/2014	2014-12-23T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1373	FALSE
A/NewYork/WC-LVD-14-100/2014	2014-11-29T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1374	FALSE
A/NewYork/WC-LVD-15-051/2015	2015-01-12T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1375	FALSE
A/NewYork/WC-LVD-14-102/0214	2014-12-18T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1376	FALSE
A/NewYork/WC-LVD-15-052/2015	2015-02-02T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1377	FALSE
A/NewYork/WC-LVD-15-053/2015	2015-01-23T05:00:00Z	2016-10-10T04:00:00Z	A/H3N2		  	 Other Database Import	1378	FALSE
A/NewYork/03/2015	2015-01-23T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1379	FALSE
A/NewYork/18/2015	2015-01-23T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1380	FALSE
A/NewYork/12/2015	2015-01-22T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1381	FALSE
A/NewYork/04/2015	2015-01-22T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1382	FALSE
A/NewYork/02/2015	2015-01-21T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1383	FALSE
A/NewYork/99/2016	2016-09-23T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1384	FALSE
A/NewYork/98/2016	2016-09-21T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1386	FALSE
A/NewYork/88/2016	2016-07-27T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1388	FALSE
A/NewYork/96/2016	2016-09-01T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1389	FALSE
A/NewYork/89/2016	2016-08-08T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1390	FALSE
A/NewYork/90/2016	2016-08-09T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1391	FALSE
A/NewYork/91/2016	2016-08-23T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1392	FALSE
A/NewYork/92/2016	2016-08-23T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1393	FALSE
A/NewYork/93/2016	2016-08-24T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1394	FALSE
A/NewYork/94/2016	2016-08-27T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1395	FALSE
A/NewYork/95/2016	2016-08-29T04:00:00Z	2016-11-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1396	FALSE
A/NewYork/100/2016	2016-09-26T04:00:00Z	2016-11-28T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1398	FALSE
A/NewYork/104/2016	2016-10-25T04:00:00Z	2016-12-20T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1401	FALSE
A/NewYork/106/2016	2016-11-15T05:00:00Z	2016-12-20T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1403	FALSE
A/NewYork/107/2016	2016-11-26T05:00:00Z	2016-12-20T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1404	FALSE
A/NewYork/102/2016	2016-10-18T04:00:00Z	2017-01-04T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1405	FALSE
A/NewYork/103/2016	2016-10-26T04:00:00Z	2017-01-04T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1406	FALSE
A/NewYork/109/2016	2016-11-30T05:00:00Z	2017-01-17T05:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1407	FALSE
A/NewYork/110/2016	2016-12-06T05:00:00Z	2017-01-17T05:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1408	FALSE
A/NewYork/112/2016	2016-12-01T05:00:00Z	2017-01-17T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1410	FALSE
A/NewYork/113/2016	2016-12-03T05:00:00Z	2017-01-17T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1411	FALSE
A/NewYork/105/2016	2016-11-01T04:00:00Z	2017-01-24T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1412	FALSE
A/NewYork/4881/2015	2015-04-27T04:00:00Z	2016-11-29T05:00:00Z	A/H3N2		  	 Other Database Import	1413	FALSE
A/NewYork/5019/2016	2016-02-10T05:00:00Z	2016-11-29T05:00:00Z	A/H3N2		  	 Other Database Import	1414	FALSE
A/NewYork/5080/2016	2016-02-25T05:00:00Z	2016-11-29T05:00:00Z	A/H3N2		  	 Other Database Import	1415	FALSE
A/NewYork/01/2017	2017-01-02T05:00:00Z	2017-02-01T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1417	FALSE
A/NewYork/02/2017	2017-01-22T05:00:00Z	2017-02-13T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1419	FALSE
A/NewYork/111/2016	2016-12-14T05:00:00Z	2017-02-17T05:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1420	FALSE
A/NewYork/114/2016	2016-12-29T05:00:00Z	2017-02-17T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1421	FALSE
A/NewYork/18/2014	2014-09-18T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1422	FALSE
A/NewYork/19/2014	2014-09-23T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1423	FALSE
A/NewYork/20/2014	2014-09-25T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1424	FALSE
A/NewYork/26/2014	2014-10-14T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1425	FALSE
A/NewYork/28/2014	2014-10-14T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1426	FALSE
A/NewYork/35/2014	2014-10-21T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1427	FALSE
A/NewYork/24/2014	2014-10-10T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1428	FALSE
A/NewYork/34/2014	2014-10-17T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1429	FALSE
A/NewYork/36/2014	2014-10-23T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1430	FALSE
A/NewYork/31/2014	2014-10-17T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1431	FALSE
A/NewYork/40/2014	2014-12-29T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1432	FALSE
A/NewYork/38/2014	2014-12-31T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1433	FALSE
A/NewYork/39/2014	2014-12-31T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1434	FALSE
A/NewYork/08/2015	2015-01-07T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1435	FALSE
A/NewYork/09/2015	2015-01-08T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1436	FALSE
A/NewYork/10/2015	2015-01-08T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1437	FALSE
A/NewYork/11/2015	2015-01-05T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1438	FALSE
A/NewYork/07/2015	2015-01-07T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1440	FALSE
A/NewYork/05/2015	2015-01-06T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1441	FALSE
A/NewYork/13/2015	2015-02-10T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1442	FALSE
A/NewYork/20/2015	2015-02-25T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1443	FALSE
A/NewYork/14/2015	2015-02-05T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1444	FALSE
A/NewYork/19/2015	2015-02-17T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1445	FALSE
A/NewYork/15/2015	2015-02-05T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1446	FALSE
A/NewYork/16/2015	2015-02-09T05:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1447	FALSE
A/NewYork/57/2015	2015-07-21T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1448	FALSE
A/NewYork/58/2015	2015-08-03T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1449	FALSE
A/NewYork/59/2015	2015-07-29T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1450	FALSE
A/NewYork/60/2015	2015-08-01T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1451	FALSE
A/NewYork/62/2015	2015-08-04T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1452	FALSE
A/NewYork/63/2015	2015-08-06T04:00:00Z	2015-10-11T04:00:00Z	A/H3N2		  	 Other Database Import	1453	FALSE
A/NewYork/03/2017	2017-01-24T05:00:00Z	2017-03-20T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1456	FALSE
A/NewYork/06/2017	2017-02-05T05:00:00Z	2017-03-27T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1457	FALSE
A/NewYork/07/2017	2017-02-07T05:00:00Z	2017-03-27T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1458	FALSE
A/NewYork/11/2017	2017-02-11T05:00:00Z	2017-04-04T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1460	FALSE
A/NewYork/10/2017	2017-02-09T05:00:00Z	2017-04-10T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1461	FALSE
A/NewYork/14/2017	2017-02-28T05:00:00Z	2017-04-10T04:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1463	FALSE
A/NewYork/13/2017	2017-02-23T05:00:00Z	2017-04-10T04:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1464	FALSE
A/NewYork/12/2017	2017-02-21T05:00:00Z	2017-04-10T04:00:00Z	A/H3N2		 New York City Department of Health 	 Centers for Disease Control and Prevention	1465	FALSE
A/NewYork/18/2017	2017-02-23T05:00:00Z	2017-04-28T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1468	FALSE
A/NewYork/17/2017	2017-02-06T05:00:00Z	2017-05-08T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1469	FALSE
A/NewYork/19/2017	2017-01-30T05:00:00Z	2017-05-15T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1470	FALSE
A/NewYork/20/2017	2017-03-29T04:00:00Z	2017-05-15T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1471	FALSE
A/NewYork/21/2017	2017-03-28T04:00:00Z	2017-05-31T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1472	FALSE
A/NewYork/22/2017	2017-04-05T04:00:00Z	2017-05-31T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1473	FALSE
A/NewYork/28/2017	2017-04-19T04:00:00Z	2017-05-31T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1475	FALSE
A/NewYork/5610/2016	2016-11-08T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1476	FALSE
A/NewYork/5611/2016	2016-09-23T04:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1477	FALSE
A/NewYork/5646/2016	2016-12-19T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1478	FALSE
A/NewYork/5647/2016	2016-12-19T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1479	FALSE
A/NewYork/5648/2016	2016-12-08T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1480	FALSE
A/NewYork/5649/2016	2016-12-09T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1481	FALSE
A/NewYork/5650/2016	2016-12-12T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1482	FALSE
A/NewYork/5651/2016	2016-12-15T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1483	FALSE
A/NewYork/5652/2016	2016-12-15T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1484	FALSE
A/NewYork/5653/2016	2016-12-19T05:00:00Z	2017-06-19T04:00:00Z	A/H3N2		  	 Other Database Import	1485	FALSE
A/NewYork/31/2017	2017-04-25T04:00:00Z	2017-06-28T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1486	FALSE
A/NewYork/30/2017	2017-04-20T04:00:00Z	2017-06-28T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1487	FALSE
A/NewYork/27/2017	2017-04-09T04:00:00Z	2017-07-18T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1488	FALSE
A/NewYork/5689/2016	2016-12-27T05:00:00Z	2017-06-26T04:00:00Z	A/H3N2		  	 Other Database Import	1489	FALSE
A/NewYork/5690/2017	2017-01-08T05:00:00Z	2017-06-26T04:00:00Z	A/H3N2		  	 Other Database Import	1490	FALSE
A/NewYork/5736/2017	2017-01-17T05:00:00Z	2017-06-26T04:00:00Z	A/H3N2		  	 Other Database Import	1491	FALSE
A/NewYork/32/2017	2017-06-28T04:00:00Z	2017-09-06T04:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1492	FALSE
A/NewYork/6289/2017	2017-03-07T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1493	FALSE
A/NewYork/6290/2017	2017-03-14T04:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1494	FALSE
A/NewYork/6291/2017	2017-03-10T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1495	FALSE
A/NewYork/6292/2017	2017-03-09T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1496	FALSE
A/NewYork/6293/2017	2017-03-09T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1497	FALSE
A/NewYork/6294/2017	2017-03-21T04:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1498	FALSE
A/NewYork/6129/2017	2017-02-17T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1499	FALSE
A/NewYork/6130/2017	2017-02-22T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1500	FALSE
A/NewYork/6131/2017	2017-02-22T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1501	FALSE
A/NewYork/6133/2017	2017-02-23T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1502	FALSE
A/NewYork/6134/2017	2017-02-28T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1503	FALSE
A/NewYork/6135/2017	2017-03-02T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1504	FALSE
A/NewYork/6136/2017	2017-03-07T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1505	FALSE
A/NewYork/6058/2017	2017-02-13T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1506	FALSE
A/NewYork/6059/2017	2017-02-19T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1507	FALSE
A/NewYork/6060/2017	2017-02-21T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1508	FALSE
A/NewYork/5948/2017	2017-02-03T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1509	FALSE
A/NewYork/5949/2017	2017-02-07T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1510	FALSE
A/NewYork/6001/2017	2017-02-06T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1511	FALSE
A/NewYork/6002/2017	2017-02-13T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1512	FALSE
A/NewYork/6003/2017	2017-02-08T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1513	FALSE
A/NewYork/6004/2017	2017-02-13T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1514	FALSE
A/NewYork/6005/2017	2017-02-14T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1515	FALSE
A/NewYork/5898/2017	2017-01-27T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1516	FALSE
A/NewYork/5899/2017	2017-01-30T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1517	FALSE
A/NewYork/5835/2017	2017-01-17T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1518	FALSE
A/NewYork/5836/2017	2017-01-25T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1519	FALSE
A/NewYork/5837/2017	2017-01-25T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1520	FALSE
A/NewYork/5771/2016	2016-12-28T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1521	FALSE
A/NewYork/5772/2017	2017-01-13T05:00:00Z	2017-09-18T04:00:00Z	A/H3N2		  	 Other Database Import	1522	FALSE
A/NewYork/33/2017	2017-08-02T04:00:00Z	2017-11-06T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1524	FALSE
A/NewYork/35/2017	2017-10-13T04:00:00Z	2017-11-13T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1525	FALSE
A/NewYork/37/2017	2017-10-26T04:00:00Z	2017-11-20T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1526	FALSE
A/NewYork/36/2017	2017-10-21T04:00:00Z	2017-11-20T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1527	FALSE
A/NewYork/38/2017	2017-10-24T04:00:00Z	2017-11-27T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1528	FALSE
A/NewYork/41/2017	2017-11-08T05:00:00Z	2017-12-18T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1530	FALSE
A/NewYork/40/2017	2017-10-31T04:00:00Z	2017-12-18T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1531	FALSE
A/NewYork/43/2017	2017-11-26T05:00:00Z	2017-12-18T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1533	FALSE
A/NewYork/39/2017	2017-10-30T04:00:00Z	2017-12-18T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1534	FALSE
A/NewYork/45/2017	2017-11-27T05:00:00Z	2017-12-27T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1535	FALSE
A/NewYork/49/2017	2017-11-30T05:00:00Z	2018-01-02T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1537	FALSE
A/NewYork/48/2017	2017-11-10T05:00:00Z	2018-01-02T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1538	FALSE
A/NewYork/51/2017	2017-12-08T05:00:00Z	2018-01-08T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1539	FALSE
A/NewYork/50/2017	2017-12-07T05:00:00Z	2018-01-08T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1540	FALSE
A/NewYork/52/2017	2017-12-12T05:00:00Z	2018-01-16T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1541	FALSE
A/NewYork/42/2017	2017-11-25T05:00:00Z	2018-01-23T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1543	FALSE
A/NewYork/47/2017	2017-11-30T05:00:00Z	2018-01-23T05:00:00Z	A/H3N2		 New York State Department of Health 	 Centers for Disease Control and Prevention	1544	FALSE
A/NewYork/A-WC-LVD-16-001/2016	2016-10-21T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1545	FALSE
A/NewYork/A-WC-LVD-16-002/2016	2016-10-26T04:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1546	FALSE
A/NewYork/A-WC-LVD-16-003/2016	2016-11-14T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1547	FALSE
A/NewYork/A-WC-LVD-16-004/2016	2016-12-12T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1548	FALSE
A/NewYork/A-WC-LVD-16-005/2016	2016-12-23T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1549	FALSE
A/NewYork/A-WC-LVD-16-006/2016	2016-12-27T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1550	FALSE
A/NewYork/A-WC-LVD-16-007/2016	2016-12-30T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1551	FALSE
A/NewYork/A-WC-LVD-17-001/2017	2017-01-04T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1552	FALSE
A/NewYork/A-WC-LVD-17-002/2017	2017-01-08T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1553	FALSE
A/NewYork/A-WC-LVD-17-003/2017	2017-01-13T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1554	FALSE
A/NewYork/A-WC-LVD-17-005/2017	2017-01-05T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1555	FALSE
A/NewYork/A-WC-LVD-17-007/2017	2017-01-19T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1556	FALSE
A/NewYork/A-WC-LVD-17-008/2017	2017-01-17T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1557	FALSE
A/NewYork/A-WC-LVD-17-009/2017	2017-01-19T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1558	FALSE
A/NewYork/A-WC-LVD-17-010/2017	2017-01-24T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1559	FALSE
A/NewYork/A-WC-LVD-17-011/2017	2017-01-22T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1560	FALSE
A/NewYork/A-WC-LVD-17-012/2017	2017-01-23T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1561	FALSE
A/NewYork/A-WC-LVD-17-013/2017	2017-01-23T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1562	FALSE
A/NewYork/A-WC-LVD-17-014/2017	2017-01-23T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1563	FALSE
A/NewYork/A-WC-LVD-17-015/2017	2017-01-23T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1564	FALSE
A/NewYork/A-WC-LVD-17-016/2017	2017-01-25T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1565	FALSE
A/NewYork/A-WC-LVD-17-017/2017	2017-01-20T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1566	FALSE
A/NewYork/A-WC-LVD-17-018/2017	2017-01-30T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1567	FALSE
A/NewYork/A-WC-LVD-17-019/2017	2017-01-31T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1568	FALSE
A/NewYork/A-WC-LVD-17-021/2017	2017-01-03T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1569	FALSE
A/NewYork/A-WC-LVD-17-022/2017	2017-01-31T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1570	FALSE
A/NewYork/A-WC-LVD-17-024/2017	2017-02-02T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1571	FALSE
A/NewYork/A-WC-LVD-17-025/2017	2017-02-02T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1572	FALSE
A/NewYork/A-WC-LVD-17-026/2017	2017-01-29T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1573	FALSE
A/NewYork/A-WC-LVD-17-027/2017	2017-02-07T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1574	FALSE
A/NewYork/A-WC-LVD-17-028/2017	2017-02-07T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1575	FALSE
A/NewYork/A-WC-LVD-17-029/2017	2017-02-08T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1576	FALSE
A/NewYork/A-WC-LVD-17-030/2017	2017-02-11T05:00:00Z	2017-12-08T05:00:00Z	A/H3N2		  	 Other Database Import	1577	FALSE
